user_id,purchased_album,artist1,artist2,artist3,artist4,artist5,artist6,artist7,artist8,artist9,artist10,artist11,artist12,artist13,artist14,artist15,artist16,artist17,artist18,artist19,artist20,artist21,artist22,artist23,artist24,artist25,artist26,artist27,artist28,artist29,artist30,artist31,artist32,artist33,artist34,artist35,artist36,artist37,artist38,artist39,artist40,artist41,artist42,artist43,artist44,artist45,artist46,artist47,artist48,artist49,artist50,artist51,artist52,artist53,artist54,artist55,artist56,artist57,artist58,artist59,artist60,artist61,artist62,artist63,artist64,artist65,artist66,artist67,artist68,artist69,artist70,artist71,artist72,artist73,artist74,artist75,artist76,artist77,artist78,artist79,artist80,artist81,artist82,artist83,artist84,artist85,artist86,artist87,artist88,artist89,artist90,artist91,artist92,artist93,artist94,artist95,artist96,artist97,artist98,artist99,artist100
68,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0011,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0156,0.0000,0.0001,0.0000,0.0002,0.0000,0.0005,0.0000,0.0000,0.0000,0.0028,0.0000,0.0000,0.0003,0.0000,0.0004,0.0000,0.0019,0.0000,0.0162,0.0000,0.0000,0.0000,0.5068,0.0000,0.0000,0.1150,0.0000,0.2673,0.0000,0.0707,0.0000,0.0004,0.0000,0.0000
69,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0021,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0005,0.0000,0.0000,0.0000,0.0000,0.1526,0.0000,0.0004,0.0008,0.0000,0.0197,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.8232,0.0000
70,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0368,0.0077,0.0000,0.0000,0.0000,0.0036,0.0010,0.0000,0.0000,0.0008,0.0000,0.0000,0.0000,0.2492,0.0021,0.0029,0.0000,0.0000,0.4198,0.0009,0.0003,0.0001,0.0000,0.0000,0.0003,0.0001,0.0752,0.0002,0.1989,0.0000
71,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0077,0.0011,0.0000,0.0000,0.0000,0.0067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.6986,0.2767,0.0000,0.0000,0.0000,0.0024
72,1,0.0099,0.0000,0.0000,0.0000,0.0000,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0008,0.0000,0.0156,0.0000,0.0000,0.0000,0.0000,0.0034,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0596,0.0001,0.0000,0.0000,0.0000,0.0162,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.1007,0.0000,0.0000,0.0000,0.0000,0.0085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0006,0.0000,0.0890,0.0001,0.0000,0.0000,0.0000,0.0267,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0000,0.0022,0.0000,0.0017,0.0000,0.0000,0.0015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0259,0.0000,0.1207,0.0000,0.0050,0.0000,0.0000,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0851,0.0000,0.4204,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
73,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0146,0.0000,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9498,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,0.0215,0.0017,0.0071,0.0000,0.0019,0.0000,0.0000,0.0000,0.0000
74,0,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0098,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.0000,0.0000,0.0000,0.0000,0.0000,0.0076,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0156,0.0000,0.0002,0.0000,0.0000,0.0000,0.0103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0063,0.0029,0.0000,0.0051,0.0000,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000,0.0011,0.0000,0.5033,0.0000,0.0110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0032,0.0034,0.0162,0.0008,0.3591
75,0,0.0028,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0002,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0006,0.0000,0.0016,0.0000,0.0000,0.0000,0.0030,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0.0018,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0032,0.0000,0.0000,0.0000,0.0006,0.0003,0.0027,0.0004,0.0000,0.0000,0.0000,0.0025,0.0000,0.0065,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0018,0.0000,0.0000,0.1007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0029,0.0000,0.0000,0.0005,0.0004,0.0000,0.0000,0.0219,0.0000,0.0002,0.0000,0.0000,0.0001,0.7308,0.0001,0.0000,0.0001,0.0184,0.0000,0.0000,0.0945,0.0000
76,1,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0089,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0045,0.0000,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0023,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0096,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0115,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0026,0.0000,0.0000,0.0001,0.0009,0.4127,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3000,0.0007,0.0000,0.0000,0.0614,0.1778,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0049,0.0000,0.0000
77,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0229,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0316,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1620,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.1088,0.0006,0.0000,0.0000,0.0000,0.0000,0.0031,0.0000,0.0000,0.0000,0.0000,0.0008,0.0000,0.3611,0.0025,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0087,0.0000,0.1422,0.0000,0.0000,0.0000,0.0000,0.0065,0.0000,0.1422,0.0000
78,0,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0002,0.0000,0.0000,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0006,0.0000,0.0000,0.0018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0001,0.0000,0.0167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0036,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1410,0.0000,0.0019,0.0000,0.1859,0.0000,0.0002,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.6398,0.0000
79,0,0.0000,0.0025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0028,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0350,0.0000,0.0000,0.0000,0.0006,0.0000,0.0000,0.0083,0.0000,0.0000,0.0000,0.0000,0.0000,0.3598,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0133,0.0000,0.0000,0.0000,0.0000,0.0000,0.4656,0.0000,0.0001,0.0000,0.0045,0.0000,0.0000,0.0931
80,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0009,0.0000,0.0000,0.0000,0.0033,0.0001,0.0027,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0681,0.0000,0.0000,0.0000,0.0000,0.0005,0.0068,0.0000,0.0000,0.0000,0.0000,0.0000,0.1014,0.8145,0.0000,0.0000,0.0000
81,1,0.0000,0.0000,0.0005,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0002,0.0000,0.0000,0.0015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0017,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0021,0.0000,0.0000,0.0001,0.0000,0.0000,0.0010,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0126,0.0019,0.0000,0.0005,0.0034,0.0000,0.0023,0.0126,0.0000,0.0000,0.0000,0.0000,0.0000,0.0335,0.0006,0.0000,0.0177,0.0433,0.0000,0.1702,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3236,0.0015,0.0000,0.0226,0.0001,0.0000,0.3427,0.0000,0.0000,0.0000
82,1,0.0137,0.0000,0.0000,0.0000,0.0000,0.0016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0009,0.0000,0.0185,0.0000,0.0000,0.0000,0.0000,0.0025,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0560,0.0002,0.0000,0.0000,0.0000,0.0123,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.1283,0.0001,0.0000,0.0000,0.0000,0.0079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0013,0.0000,0.0606,0.0002,0.0000,0.0000,0.0000,0.0420,0.0000,0.0000,0.0000,0.0000,0.0000,0.0033,0.0000,0.0017,0.0000,0.0012,0.0000,0.0000,0.0015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0283,0.0000,0.0764,0.0000,0.0065,0.0000,0.0000,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0912,0.0000,0.4419,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
83,1,0.0042,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0030,0.0000,0.0011,0.0000,0.0001,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0028,0.0000,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0061,0.0000,0.0005,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0078,0.0000,0.0027,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0004,0.0012,0.0402,0.0000,0.0000,0.0006,0.0000,0.0000,0.0077,0.0011,0.0000,0.0003,0.0000,0.0004,0.0135,0.0294,0.0000,0.0000,0.0000,0.0023,0.0000,0.1245,0.0337,0.0000,0.0002,0.0000,0.0000,0.0517,0.4454,0.0053,0.0000,0.0000,0.2100,0.0000,0.0012
84,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0001,0.0000,0.0000,0.0000,0.0022,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0027,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1837,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8058,0.0000,0.0000,0.0000,0.0000
85,1,0.0002,0.0000,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0005,0.0000,0.0173,0.0000,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0004,0.0016,0.0000,0.0035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0015,0.0002,0.0000,0.0074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0054,0.0017,0.0000,0.0571,0.0016,0.0000,0.0014,0.0000,0.0000,0.0000,0.0000,0.0009,0.0000,0.0413,0.0053,0.0000,0.0001,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0103,0.0000,0.1392,0.3818,0.0000,0.0054,0.0000,0.0000,0.0000,0.3104,0.0000,0.0000,0.0000,0.0022
86,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0011,0.0001,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0006,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0448,0.0000,0.0151,0.0004,0.0000,0.0000,0.0000,0.0000,0.0153,0.0054,0.0000,0.0000,0.0000,0.0003,0.0000,0.4240,0.0236,0.0000,0.0000,0.0000,0.0000,0.0620,0.1605,0.0000,0.0000,0.0000,0.0001,0.0000,0.0634,0.1499,0.0301,0.0000,0.0000
87,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0201,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0678,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0282,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0048,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0129,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0.0000,0.0062,0.0000,0.1181,0.0021,0.0000,0.0000,0.0000,0.0000,0.1911,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0042,0.2003,0.0000,0.0000,0.0000,0.0000,0.3433,0.0000,0.0000,0.0000,0.0000
88,1,0.0801,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0740,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0483,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0336,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0451,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0008,0.0000,0.0459,0.0000,0.0003,0.0046,0.0000,0.0000,0.0000,0.0000,0.0085,0.0000,0.0000,0.0208,0.0000,0.0011,0.0000,0.0355,0.0000,0.0102,0.0009,0.0000,0.0000,0.0010,0.0000,0.0000,0.1162,0.0000,0.0153,0.0000,0.1474,0.0000,0.2358,0.0740,0.0001,0.0000,0.0001
89,0,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,0.0080,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,0.0039,0.0075,0.0000,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0107,0.0000,0.0000,0.0000,0.2731,0.0002,0.0000,0.0059,0.0000,0.0027,0.0063,0.0000,0.0000,0.0007,0.0000,0.0005,0.0005,0.2348,0.0087,0.0000,0.1313,0.0002,0.0836,0.2130,0.0001,0.0000
90,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000,0.0014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0011,0.0000,0.0000,0.0000,0.0000,0.0956,0.0000,0.0024,0.0000,0.0002,0.0000,0.0000,0.0001,0.0078,0.0000,0.0000,0.0000,0.0050,0.0046,0.0000,0.0000,0.0000,0.0063,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010,0.4334,0.3280,0.0016,0.0000,0.0000,0.1086,0.0001,0.0000,0.0000
91,0,0.0007,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0072,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0041,0.0000,0.0000,0.0000,0.0000,0.0000,0.0214,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0132,0.0000,0.0000,0.0000,0.0000,0.0000,0.0292,0.0004,0.0002,0.0000,0.0000,0.0000,0.0000,0.0489,0.0000,0.0000,0.0000,0.0000,0.0000,0.1086,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0483,0.0000,0.0000,0.0000,0.0000,0.0000,0.4917,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0550,0.0000,0.0000,0.0000,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.1629,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000
92,1,0.0002,0.0000,0.0000,0.0000,0.0000,0.0035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0002,0.0000,0.0000,0.0000,0.0000,0.0090,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0005,0.0000,0.0000,0.0000,0.0000,0.0065,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0006,0.0000,0.0000,0.0000,0.0000,0.0045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0006,0.0000,0.0000,0.0000,0.0000,0.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0004,0.0000,0.0000,0.0000,0.0000,0.0649,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.6751,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0001,0.0002,0.0000,0.0000,0.0000,0.0000,0.2295,0.0000,0.0000,0.0000
93,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0013,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0006,0.0000,0.0000,0.0000,0.0014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0008,0.0000,0.0000,0.0001,0.0033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0012,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0207,0.0000,0.0000,0.0000,0.0276,0.0016,0.0069,0.0000,0.0000,0.0000,0.0120,0.0000,0.0071,0.0013,0.0359,0.0000,0.0043,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8140,0.0000,0.0045,0.0000,0.0000,0.0000,0.0489,0.0000,0.0000,0.0000,0.0000,0.0053
